TransactionID,UserID,CourseID,TransactionDate,Amount,PaymentMethod,TeacherID,IsPaidTransaction
TT00355,U00569,CR00039,2025-02-11,346.71,PayPal,TC00040,True
TT00356,U00569,CR00042,2025-02-05,0.0,Bank Transfer,TC00042,False
TT00357,U00569,CR00021,2025-05-18,0.0,Credit Card,TC00040,False
TT00358,U00570,CR00033,2025-05-25,0.0,Credit Card,TC00040,False
TT00359,U00570,CR00058,2025-09-12,0.0,Bank Transfer,TC00040,False
TT00360,U00570,CR00005,2025-03-10,0.0,Bank Transfer,TC00040,False
TT00361,U00570,CR00046,2025-07-28,248.1,PayPal,TC00040,True
TT00362,U00570,CR00016,2025-05-19,0.0,PayPal,TC00042,False
TT00363,U00572,CR00002,2025-12-20,0.0,PayPal,TC00042,False
TT00364,U00572,CR00037,2025-02-11,0.0,Bank Transfer,TC00040,False
TT00365,U00572,CR00019,2025-12-23,0.0,Credit Card,TC00040,False
TT00366,U00573,CR00044,2025-11-01,119.04,PayPal,TC00040,True
TT00367,U00573,CR00028,2025-03-04,0.78,Credit Card,TC00042,True
TT00368,U00573,CR00031,2025-10-23,0.0,PayPal,TC00040,False
TT00369,U00574,CR00046,2025-09-05,248.1,Credit Card,TC00040,True
TT00370,U00574,CR00037,2025-11-19,0.0,Credit Card,TC00042,False
TT00371,U00574,CR00047,2025-04-20,89.59,PayPal,TC00042,True
TT00372,U00574,CR00008,2025-05-23,0.0,Credit Card,TC00042,False
TT00373,U00576,CR00057,2025-07-11,177.34,Credit Card,TC00042,True
TT00374,U00576,CR00051,2025-05-25,37.89,Credit Card,TC00042,True
TT00375,U00576,CR00059,2025-05-21,0.0,Credit Card,TC00042,False
TT00376,U00584,CR00042,2025-08-14,0.0,PayPal,TC00040,False
TT00377,U00584,CR00025,2025-02-11,299.57,PayPal,TC00040,True
TT00378,U00584,CR00039,2025-12-06,346.71,PayPal,TC00040,True
TT00379,U00584,CR00034,2025-09-08,394.26,Bank Transfer,TC00040,True
TT00380,U00592,CR00022,2025-02-26,0.0,PayPal,TC00040,False
TT00381,U00592,CR00052,2025-03-14,0.0,PayPal,TC00040,False
TT00382,U00592,CR00048,2025-09-16,0.0,Credit Card,TC00042,False
TT00383,U00592,CR00001,2025-04-01,472.28,PayPal,TC00040,True
TT00384,U00592,CR00035,2025-01-20,0.0,PayPal,TC00040,False
TT00385,U00595,CR00048,2025-07-18,0.0,Credit Card,TC00040,False
TT00386,U00595,CR00015,2025-01-05,285.05,Bank Transfer,TC00042,True
TT00387,U00595,CR00011,2025-02-19,326.02,Bank Transfer,TC00042,True
TT00388,U00595,CR00026,2025-03-23,0.0,Bank Transfer,TC00042,False
TT00389,U00595,CR00005,2025-03-07,0.0,PayPal,TC00040,False
TT00390,U00604,CR00030,2025-06-18,0.0,Bank Transfer,TC00042,False
TT00391,U00604,CR00050,2025-09-06,490.9,Credit Card,TC00042,True
TT00392,U00604,CR00029,2025-10-25,0.0,Credit Card,TC00042,False
TT00393,U00619,CR00044,2025-06-19,119.04,Bank Transfer,TC00042,True
TT00394,U00619,CR00033,2025-06-03,0.0,Credit Card,TC00040,False
TT00395,U00619,CR00031,2025-03-26,0.0,PayPal,TC00040,False
TT00396,U00622,CR00010,2025-04-15,0.0,Bank Transfer,TC00042,False
TT00397,U00622,CR00043,2025-07-05,0.0,Bank Transfer,TC00040,False
TT00398,U00622,CR00016,2025-07-24,0.0,PayPal,TC00040,False
TT00399,U00633,CR00033,2025-09-27,0.0,PayPal,TC00040,False
TT00400,U00633,CR00031,2025-05-02,0.0,Bank Transfer,TC00040,False
TT00401,U00633,CR00060,2025-12-22,0.0,Credit Card,TC00042,False
TT00402,U00633,CR00047,2025-09-01,89.59,Credit Card,TC00042,True
TT00403,U00636,CR00011,2025-12-25,326.02,PayPal,TC00042,True
TT00404,U00636,CR00031,2025-06-10,0.0,Credit Card,TC00040,False
TT00405,U00636,CR00049,2025-06-16,415.51,Bank Transfer,TC00042,True
TT00406,U00639,CR00034,2025-04-09,394.26,Credit Card,TC00040,True
TT00407,U00639,CR00003,2025-09-01,0.0,Credit Card,TC00042,False
TT00408,U00639,CR00032,2025-02-16,0.0,Credit Card,TC00040,False
TT00409,U00639,CR00053,2025-06-02,0.0,Bank Transfer,TC00040,False
TT00410,U00639,CR00018,2025-07-13,0.0,Bank Transfer,TC00042,False
TT00411,U00666,CR00043,2025-06-24,0.0,PayPal,TC00042,False
TT00412,U00666,CR00021,2025-06-17,0.0,PayPal,TC00042,False
TT00413,U00666,CR00014,2025-08-06,0.0,Bank Transfer,TC00040,False
TT00414,U00687,CR00002,2025-05-29,0.0,Credit Card,TC00042,False
TT00415,U00687,CR00041,2025-06-13,53.86,PayPal,TC00040,True
TT00416,U00687,CR00024,2025-07-25,117.68,Bank Transfer,TC00040,True
TT00417,U00687,CR00034,2025-03-03,394.26,PayPal,TC00040,True
TT00418,U00687,CR00029,2025-07-21,0.0,Bank Transfer,TC00042,False
TT00419,U00701,CR00014,2025-10-30,0.0,PayPal,TC00040,False
TT00420,U00701,CR00016,2025-11-13,0.0,PayPal,TC00042,False
TT00421,U00701,CR00048,2025-03-27,0.0,Bank Transfer,TC00042,False
TT00422,U00701,CR00060,2025-06-12,0.0,Credit Card,TC00040,False
TT00423,U00704,CR00021,2025-09-28,0.0,PayPal,TC00042,False
TT00424,U00704,CR00028,2025-02-09,0.78,Credit Card,TC00042,True
TT00425,U00704,CR00050,2025-03-21,490.9,Bank Transfer,TC00040,True
TT00426,U00709,CR00026,2025-08-13,0.0,Credit Card,TC00042,False
TT00427,U00709,CR00016,2025-01-15,0.0,Bank Transfer,TC00042,False
TT00428,U00709,CR00054,2025-03-30,0.0,Credit Card,TC00040,False
TT00429,U00709,CR00056,2025-03-01,212.39,Bank Transfer,TC00042,True
TT00430,U00709,CR00058,2025-09-01,0.0,Bank Transfer,TC00040,False
TT00431,U00723,CR00023,2025-11-20,0.0,PayPal,TC00040,False
TT00432,U00723,CR00040,2025-05-19,327.99,PayPal,TC00040,True
TT00433,U00723,CR00033,2025-03-02,0.0,PayPal,TC00040,False
TT00434,U00723,CR00057,2025-06-23,177.34,Bank Transfer,TC00042,True
TT00435,U00724,CR00037,2025-06-14,0.0,Credit Card,TC00042,False
TT00436,U00724,CR00016,2025-08-03,0.0,Bank Transfer,TC00040,False
TT00437,U00724,CR00052,2025-08-09,0.0,PayPal,TC00042,False
TT00438,U00724,CR00014,2025-05-10,0.0,PayPal,TC00042,False
TT00439,U00724,CR00017,2025-01-20,0.0,Credit Card,TC00042,False
TT00440,U00752,CR00034,2025-04-03,394.26,Bank Transfer,TC00040,True
TT00441,U00752,CR00001,2025-09-18,472.28,PayPal,TC00040,True
TT00442,U00752,CR00007,2025-08-21,0.0,Bank Transfer,TC00040,False
TT00443,U00752,CR00051,2025-07-22,37.89,Bank Transfer,TC00042,True
TT00444,U00752,CR00049,2025-10-14,415.51,Bank Transfer,TC00042,True
TT00445,U00760,CR00019,2025-11-22,0.0,Credit Card,TC00042,False
TT00446,U00760,CR00005,2025-06-29,0.0,PayPal,TC00040,False
TT00447,U00760,CR00003,2025-12-06,0.0,Bank Transfer,TC00040,False
TT00448,U00765,CR00044,2025-07-10,119.04,PayPal,TC00042,True
TT00449,U00765,CR00039,2025-03-21,346.71,Bank Transfer,TC00040,True
TT00450,U00765,CR00008,2025-12-14,0.0,Credit Card,TC00040,False
TT00451,U00767,CR00032,2025-08-07,0.0,PayPal,TC00040,False
TT00452,U00767,CR00030,2025-05-23,0.0,PayPal,TC00042,False
TT00453,U00767,CR00007,2025-11-11,0.0,Credit Card,TC00040,False
TT00454,U00767,CR00049,2025-05-17,415.51,Credit Card,TC00040,True
TT00455,U00767,CR00057,2025-02-03,177.34,Bank Transfer,TC00042,True
TT00456,U00772,CR00058,2025-11-23,0.0,Bank Transfer,TC00040,False
TT00457,U00772,CR00008,2025-01-22,0.0,Bank Transfer,TC00042,False
TT00458,U00772,CR00003,2025-08-27,0.0,Credit Card,TC00042,False
TT00459,U00772,CR00053,2025-06-03,0.0,Credit Card,TC00042,False
TT00460,U00772,CR00022,2025-04-23,0.0,PayPal,TC00040,False
TT00461,U00775,CR00044,2025-04-29,119.04,Credit Card,TC00042,True
TT00462,U00775,CR00003,2025-12-03,0.0,Bank Transfer,TC00040,False
TT00463,U00775,CR00053,2025-12-24,0.0,PayPal,TC00040,False
TT00464,U00775,CR00047,2025-06-02,89.59,Bank Transfer,TC00040,True
TT00465,U00775,CR00002,2025-07-13,0.0,Bank Transfer,TC00042,False
TT00466,U00786,CR00055,2025-12-09,57.32,Bank Transfer,TC00040,True
TT00467,U00786,CR00053,2025-09-09,0.0,Credit Card,TC00042,False
TT00468,U00786,CR00045,2025-03-21,0.0,Credit Card,TC00040,False
TT00469,U00786,CR00010,2025-08-14,0.0,Bank Transfer,TC00040,False
TT00470,U00786,CR00034,2025-04-24,394.26,Bank Transfer,TC00040,True
TT00471,U00787,CR00001,2025-05-10,472.28,Bank Transfer,TC00042,True
TT00472,U00787,CR00037,2025-03-04,0.0,Credit Card,TC00042,False
TT00473,U00819,CR00056,2025-09-10,212.39,PayPal,TC00042,True
TT00474,U00819,CR00013,2025-03-21,0.0,Credit Card,TC00040,False
TT00475,U00819,CR00060,2025-01-27,0.0,PayPal,TC00040,False
TT00476,U00821,CR00009,2025-09-12,0.0,PayPal,TC00042,False
TT00477,U00821,CR00024,2025-06-12,117.68,PayPal,TC00040,True
TT00478,U00821,CR00046,2025-04-12,248.1,Bank Transfer,TC00042,True
TT00479,U00829,CR00004,2025-01-20,0.0,PayPal,TC00042,False
TT00480,U00829,CR00054,2025-11-23,0.0,Credit Card,TC00042,False
TT00481,U00829,CR00021,2025-01-17,0.0,PayPal,TC00040,False
TT00482,U00829,CR00040,2025-06-03,327.99,Bank Transfer,TC00042,True
TT00483,U00829,CR00037,2025-04-27,0.0,Bank Transfer,TC00042,False
TT00484,U00836,CR00030,2025-07-20,0.0,PayPal,TC00042,False
TT00485,U00836,CR00051,2025-11-08,37.89,Credit Card,TC00040,True
TT00486,U00836,CR00041,2025-08-22,53.86,Credit Card,TC00042,True
TT00487,U00836,CR00054,2025-11-27,0.0,PayPal,TC00040,False
TT00488,U00838,CR00013,2025-11-02,0.0,PayPal,TC00042,False
TT00489,U00838,CR00025,2025-03-28,299.57,Bank Transfer,TC00040,True
TT00490,U00838,CR00019,2025-01-23,0.0,PayPal,TC00040,False
TT00491,U00850,CR00014,2025-06-19,0.0,Credit Card,TC00040,False
TT00492,U00850,CR00007,2025-12-04,0.0,PayPal,TC00042,False
TT00493,U00850,CR00022,2025-01-22,0.0,PayPal,TC00042,False
TT00494,U00850,CR00027,2025-08-09,0.0,Bank Transfer,TC00042,False
TT00495,U00852,CR00050,2025-11-29,490.9,Credit Card,TC00042,True
TT00496,U00852,CR00042,2025-04-26,0.0,Bank Transfer,TC00042,False
TT00497,U00852,CR00058,2025-04-08,0.0,PayPal,TC00042,False
TT00498,U00852,CR00039,2025-03-21,346.71,Bank Transfer,TC00042,True
TT00499,U00858,CR00002,2025-06-02,0.0,Bank Transfer,TC00042,False
TT00500,U00858,CR00027,2025-05-12,0.0,Credit Card,TC00042,False
TT00501,U00858,CR00060,2025-05-28,0.0,PayPal,TC00040,False
TT00502,U00858,CR00052,2025-11-07,0.0,PayPal,TC00042,False
TT00503,U00870,CR00020,2025-11-19,0.0,PayPal,TC00042,False
TT00504,U00870,CR00025,2025-01-02,299.57,Bank Transfer,TC00042,True
TT00505,U00870,CR00058,2025-06-21,0.0,Credit Card,TC00042,False
TT00506,U00870,CR00031,2025-12-30,0.0,Credit Card,TC00040,False
TT00507,U00870,CR00043,2025-01-12,0.0,PayPal,TC00042,False
TT00508,U00874,CR00045,2025-04-18,0.0,Credit Card,TC00042,False
TT00509,U00874,CR00024,2025-04-21,117.68,PayPal,TC00042,True
TT00510,U00874,CR00034,2025-02-24,394.26,Credit Card,TC00040,True
TT00511,U00876,CR00038,2025-12-28,342.61,PayPal,TC00040,True
TT00512,U00876,CR00032,2025-12-02,0.0,Credit Card,TC00040,False
TT00513,U00876,CR00049,2025-06-07,415.51,Bank Transfer,TC00040,True
TT00514,U00881,CR00013,2025-12-03,0.0,Credit Card,TC00040,False
TT00515,U00881,CR00048,2025-02-09,0.0,Credit Card,TC00042,False
TT00516,U00881,CR00035,2025-08-03,0.0,Credit Card,TC00040,False
TT00517,U00881,CR00030,2025-03-20,0.0,PayPal,TC00042,False
TT00518,U00881,CR00034,2025-02-01,394.26,Bank Transfer,TC00040,True
TT00519,U00893,CR00007,2025-12-10,0.0,Credit Card,TC00042,False
TT00520,U00893,CR00045,2025-07-08,0.0,PayPal,TC00042,False
TT00521,U00893,CR00028,2025-01-09,0.78,Bank Transfer,TC00042,True
TT00522,U00893,CR00050,2025-10-05,490.9,PayPal,TC00042,True
TT00523,U00893,CR00029,2025-03-21,0.0,Bank Transfer,TC00042,False
TT00524,U00898,CR00020,2025-10-28,0.0,Bank Transfer,TC00042,False
TT00525,U00898,CR00041,2025-11-06,53.86,Bank Transfer,TC00040,True
TT00526,U00898,CR00060,2025-07-05,0.0,Bank Transfer,TC00042,False
TT00527,U00903,CR00039,2025-09-21,346.71,Credit Card,TC00042,True
TT00528,U00903,CR00014,2025-03-11,0.0,Credit Card,TC00040,False
TT00529,U00903,CR00016,2025-11-24,0.0,Bank Transfer,TC00042,False
TT00530,U00903,CR00022,2025-10-05,0.0,PayPal,TC00040,False
TT00531,U00907,CR00016,2025-01-18,0.0,Bank Transfer,TC00042,False
TT00532,U00907,CR00057,2025-02-26,177.34,PayPal,TC00040,True
TT00533,U00907,CR00012,2025-05-05,487.92,PayPal,TC00042,True
TT00534,U00907,CR00011,2025-03-07,326.02,Bank Transfer,TC00040,True
TT00535,U00911,CR00043,2025-11-15,0.0,Bank Transfer,TC00042,False
TT00536,U00911,CR00006,2025-12-23,276.37,Bank Transfer,TC00042,True
TT00537,U00911,CR00036,2025-12-18,0.0,PayPal,TC00040,False
TT00538,U00915,CR00013,2025-07-10,0.0,Credit Card,TC00040,False
TT00539,U00915,CR00031,2025-09-20,0.0,Credit Card,TC00040,False
TT00540,U00915,CR00016,2025-09-03,0.0,Credit Card,TC00042,False
TT00541,U00917,CR00026,2025-04-21,0.0,Bank Transfer,TC00042,False
TT00542,U00917,CR00040,2025-01-24,327.99,PayPal,TC00042,True
TT00543,U00917,CR00055,2025-01-02,57.32,PayPal,TC00040,True
TT00544,U00917,CR00043,2025-04-23,0.0,Bank Transfer,TC00040,False
TT00545,U00917,CR00045,2025-11-11,0.0,Credit Card,TC00040,False
TT00546,U00919,CR00046,2025-12-25,248.1,Bank Transfer,TC00042,True
TT00547,U00919,CR00027,2025-06-29,0.0,Credit Card,TC00042,False
TT00548,U00919,CR00012,2025-07-27,487.92,Credit Card,TC00042,True
TT00549,U00919,CR00021,2025-05-17,0.0,Bank Transfer,TC00042,False
TT00550,U00919,CR00002,2025-09-26,0.0,Bank Transfer,TC00042,False
TT00551,U00928,CR00038,2025-12-17,342.61,Credit Card,TC00042,True
TT00552,U00928,CR00004,2025-03-23,0.0,PayPal,TC00042,False
TT00553,U00928,CR00040,2025-03-13,327.99,PayPal,TC00040,True
TT00554,U00959,CR00019,2025-05-07,0.0,Credit Card,TC00040,False
TT00555,U00959,CR00010,2025-04-15,0.0,PayPal,TC00040,False
TT00556,U00959,CR00026,2025-10-25,0.0,Bank Transfer,TC00042,False
TT00557,U00959,CR00028,2025-07-15,0.78,PayPal,TC00042,True
TT00558,U00961,CR00058,2025-08-05,0.0,PayPal,TC00042,False
TT00559,U00961,CR00042,2025-01-13,0.0,Credit Card,TC00042,False
TT00560,U00961,CR00024,2025-08-18,117.68,Bank Transfer,TC00042,True
TT00561,U00961,CR00046,2025-01-26,248.1,Bank Transfer,TC00040,True
TT00562,U00961,CR00028,2025-09-02,0.78,PayPal,TC00042,True
TT00563,U00967,CR00059,2025-08-01,0.0,Bank Transfer,TC00042,False
TT00564,U00967,CR00056,2025-10-23,212.39,Bank Transfer,TC00040,True
TT00565,U00967,CR00036,2025-02-09,0.0,Credit Card,TC00042,False
TT00566,U00967,CR00054,2025-01-12,0.0,PayPal,TC00042,False
TT00567,U00976,CR00056,2025-02-07,212.39,Bank Transfer,TC00042,True
TT00568,U00976,CR00031,2025-05-12,0.0,Credit Card,TC00040,False
TT00569,U00976,CR00047,2025-12-10,89.59,Credit Card,TC00040,True
TT00570,U00976,CR00053,2025-09-07,0.0,PayPal,TC00042,False
TT00571,U00981,CR00025,2025-02-04,299.57,PayPal,TC00040,True
TT00572,U00981,CR00037,2025-04-12,0.0,PayPal,TC00040,False
TT00573,U00981,CR00028,2025-04-06,0.78,PayPal,TC00042,True
TT00574,U00981,CR00049,2025-08-21,415.51,Bank Transfer,TC00040,True
TT00575,U00989,CR00003,2025-03-02,0.0,PayPal,TC00042,False
TT00576,U00989,CR00006,2025-11-15,276.37,PayPal,TC00042,True
TT00577,U00989,CR00005,2025-11-09,0.0,Credit Card,TC00040,False
TT00578,U00989,CR00047,2025-11-08,89.59,Credit Card,TC00042,True
TT00579,U00989,CR00013,2025-06-16,0.0,Credit Card,TC00040,False
TT00580,U00997,CR00058,2025-04-17,0.0,Credit Card,TC00040,False
TT00581,U00997,CR00059,2025-11-11,0.0,Credit Card,TC00040,False
TT00582,U00997,CR00008,2025-03-24,0.0,PayPal,TC00042,False
TT00583,U00997,CR00030,2025-03-20,0.0,Bank Transfer,TC00042,False
TT00584,U01000,CR00028,2025-09-10,0.78,Bank Transfer,TC00042,True
TT00585,U01000,CR00002,2025-01-12,0.0,PayPal,TC00040,False
TT00586,U01000,CR00011,2025-02-25,326.02,PayPal,TC00040,True
TT00587,U01015,CR00043,2025-02-02,0.0,Bank Transfer,TC00040,False
TT00588,U01015,CR00056,2025-01-27,212.39,PayPal,TC00042,True
TT00589,U01015,CR00049,2025-01-14,415.51,Credit Card,TC00042,True
TT00590,U01015,CR00060,2025-09-25,0.0,Credit Card,TC00040,False
TT00591,U01020,CR00046,2025-10-06,248.1,Credit Card,TC00042,True
TT00592,U01020,CR00041,2025-05-16,53.86,Bank Transfer,TC00042,True
TT00593,U01020,CR00055,2025-08-10,57.32,PayPal,TC00042,True
TT00594,U01022,CR00041,2025-07-26,53.86,PayPal,TC00040,True
TT00595,U01022,CR00049,2025-03-30,415.51,Credit Card,TC00040,True
TT00596,U01022,CR00037,2025-01-23,0.0,PayPal,TC00042,False
TT00597,U01031,CR00010,2025-11-12,0.0,Credit Card,TC00040,False
TT00598,U01031,CR00041,2025-03-29,53.86,PayPal,TC00040,True
TT00599,U01031,CR00033,2025-09-20,0.0,Credit Card,TC00040,False
TT00600,U01032,CR00041,2025-10-23,53.86,PayPal,TC00040,True
TT00601,U01032,CR00053,2025-02-11,0.0,PayPal,TC00042,False
TT00602,U01032,CR00050,2025-03-17,490.9,Bank Transfer,TC00042,True
TT00603,U01032,CR00055,2025-12-19,57.32,Credit Card,TC00042,True
TT00604,U01032,CR00018,2025-02-10,0.0,Credit Card,TC00042,False
TT00605,U01033,CR00012,2025-03-15,487.92,PayPal,TC00042,True
TT00606,U01033,CR00010,2025-06-23,0.0,Bank Transfer,TC00040,False
TT00607,U01033,CR00004,2025-04-08,0.0,PayPal,TC00042,False
TT00608,U01034,CR00021,2025-05-08,0.0,Bank Transfer,TC00040,False
TT00609,U01034,CR00055,2025-03-25,57.32,PayPal,TC00042,True
TT00610,U01034,CR00016,2025-01-29,0.0,Bank Transfer,TC00042,False
TT00611,U01066,CR00030,2025-11-20,0.0,Bank Transfer,TC00042,False
TT00612,U01066,CR00038,2025-06-04,342.61,PayPal,TC00040,True
TT00613,U01066,CR00040,2025-01-30,327.99,Credit Card,TC00040,True
TT00614,U01066,CR00017,2025-12-02,0.0,Credit Card,TC00042,False
TT00615,U01066,CR00005,2025-01-18,0.0,PayPal,TC00040,False
TT00616,U01079,CR00018,2025-03-13,0.0,Bank Transfer,TC00040,False
TT00617,U01079,CR00021,2025-04-15,0.0,PayPal,TC00042,False
TT00618,U01079,CR00043,2025-01-16,0.0,PayPal,TC00040,False
TT00619,U01083,CR00006,2025-05-01,276.37,Bank Transfer,TC00040,True
TT00620,U01083,CR00047,2025-11-03,89.59,Credit Card,TC00042,True
TT00621,U01083,CR00039,2025-01-13,346.71,Bank Transfer,TC00042,True
TT00622,U01083,CR00057,2025-01-09,177.34,Credit Card,TC00042,True
TT00623,U01083,CR00008,2025-11-09,0.0,Bank Transfer,TC00042,False
TT00624,U01084,CR00008,2025-07-18,0.0,PayPal,TC00042,False
TT00625,U01084,CR00048,2025-02-25,0.0,Bank Transfer,TC00042,False
TT00626,U01084,CR00036,2025-02-16,0.0,Credit Card,TC00042,False
TT00627,U01084,CR00057,2025-09-09,177.34,Credit Card,TC00040,True
TT00628,U01092,CR00001,2025-05-18,472.28,PayPal,TC00042,True
TT00629,U01092,CR00007,2025-03-03,0.0,Credit Card,TC00042,False
TT00630,U01092,CR00013,2025-11-30,0.0,Credit Card,TC00040,False
TT00631,U01092,CR00026,2025-12-02,0.0,Bank Transfer,TC00042,False
TT00632,U01096,CR00028,2025-03-04,0.78,Credit Card,TC00042,True
TT00633,U01096,CR00021,2025-12-21,0.0,Credit Card,TC00042,False
TT00634,U01096,CR00048,2025-01-17,0.0,PayPal,TC00042,False
TT00635,U01096,CR00052,2025-02-08,0.0,PayPal,TC00042,False
TT00636,U01096,CR00043,2025-10-27,0.0,Credit Card,TC00042,False
TT00637,U01123,CR00013,2025-03-30,0.0,Credit Card,TC00042,False
TT00638,U01123,CR00031,2025-05-15,0.0,PayPal,TC00040,False
TT00639,U01123,CR00044,2025-07-02,119.04,Bank Transfer,TC00040,True
TT00640,U01123,CR00005,2025-02-21,0.0,Bank Transfer,TC00042,False
TT00641,U01123,CR00010,2025-10-13,0.0,PayPal,TC00040,False
TT00642,U01143,CR00030,2025-06-29,0.0,Credit Card,TC00042,False
TT00643,U01143,CR00033,2025-06-26,0.0,PayPal,TC00040,False
TT00644,U01143,CR00052,2025-06-01,0.0,PayPal,TC00042,False
TT00645,U01143,CR00054,2025-03-13,0.0,PayPal,TC00042,False
TT00646,U01143,CR00006,2025-03-14,276.37,Bank Transfer,TC00042,True
TT00647,U01146,CR00029,2025-11-24,0.0,PayPal,TC00042,False
TT00648,U01146,CR00004,2025-08-04,0.0,Credit Card,TC00042,False
TT00649,U01146,CR00014,2025-05-28,0.0,Bank Transfer,TC00040,False
TT00650,U01151,CR00049,2025-01-09,415.51,PayPal,TC00040,True
TT00651,U01151,CR00039,2025-08-13,346.71,PayPal,TC00040,True
TT00652,U01151,CR00003,2025-04-16,0.0,PayPal,TC00042,False
TT00653,U01151,CR00031,2025-12-29,0.0,Bank Transfer,TC00040,False
TT00654,U01158,CR00034,2025-09-18,394.26,Credit Card,TC00040,True
TT00655,U01158,CR00059,2025-12-11,0.0,PayPal,TC00042,False
TT00656,U01158,CR00033,2025-03-14,0.0,PayPal,TC00040,False
TT00657,U01163,CR00006,2025-10-02,276.37,Bank Transfer,TC00040,True
TT00658,U01163,CR00014,2025-03-25,0.0,Credit Card,TC00042,False
TT00659,U01163,CR00015,2025-02-24,285.05,PayPal,TC00040,True
TT00660,U01167,CR00044,2025-06-05,119.04,Credit Card,TC00042,True
TT00661,U01167,CR00051,2025-03-04,37.89,Credit Card,TC00042,True
TT00662,U01170,CR00047,2025-07-09,89.59,PayPal,TC00042,True
TT00663,U01170,CR00058,2025-10-02,0.0,Bank Transfer,TC00040,False
TT00664,U01170,CR00005,2025-06-15,0.0,Credit Card,TC00042,False
TT00665,U01170,CR00046,2025-12-07,248.1,PayPal,TC00040,True
TT00666,U01170,CR00007,2025-11-08,0.0,Credit Card,TC00040,False
TT00667,U01177,CR00058,2025-12-16,0.0,Bank Transfer,TC00042,False
TT00668,U01177,CR00047,2025-10-11,89.59,Credit Card,TC00040,True
TT00669,U01177,CR00006,2025-11-16,276.37,Credit Card,TC00042,True
TT00670,U01177,CR00020,2025-08-09,0.0,PayPal,TC00040,False
TT00671,U01180,CR00025,2025-03-07,299.57,PayPal,TC00040,True
TT00672,U01180,CR00024,2025-12-04,117.68,Credit Card,TC00042,True
TT00673,U01180,CR00021,2025-12-19,0.0,Credit Card,TC00040,False
TT00674,U01180,CR00031,2025-04-06,0.0,Credit Card,TC00040,False
TT00675,U01197,CR00013,2025-08-19,0.0,PayPal,TC00042,False
TT00676,U01197,CR00036,2025-09-14,0.0,PayPal,TC00042,False
TT00677,U01197,CR00015,2025-01-18,285.05,Bank Transfer,TC00042,True
TT00678,U01203,CR00028,2025-03-22,0.78,PayPal,TC00042,True
TT00679,U01203,CR00035,2025-03-08,0.0,Bank Transfer,TC00040,False
TT00680,U01203,CR00038,2025-10-13,342.61,Credit Card,TC00042,True
TT00681,U01203,CR00031,2025-03-12,0.0,Credit Card,TC00040,False
TT00682,U01203,CR00048,2025-05-03,0.0,Bank Transfer,TC00040,False
TT00683,U01221,CR00028,2025-09-20,0.78,Bank Transfer,TC00042,True
TT00684,U01221,CR00053,2025-05-11,0.0,Credit Card,TC00040,False
TT00685,U01221,CR00048,2025-10-15,0.0,PayPal,TC00042,False
TT00686,U01221,CR00051,2025-03-17,37.89,Credit Card,TC00040,True
TT00687,U01224,CR00047,2025-08-14,89.59,Bank Transfer,TC00040,True
TT00688,U01224,CR00015,2025-05-12,285.05,PayPal,TC00042,True
TT00689,U01224,CR00059,2025-04-02,0.0,Credit Card,TC00040,False
TT00690,U01231,CR00032,2025-08-12,0.0,Bank Transfer,TC00040,False
TT00691,U01231,CR00015,2025-09-12,285.05,Credit Card,TC00042,True
TT00692,U01231,CR00039,2025-08-24,346.71,Credit Card,TC00042,True
TT00693,U01233,CR00011,2025-04-20,326.02,Credit Card,TC00040,True
TT00694,U01233,CR00050,2025-05-05,490.9,Bank Transfer,TC00042,True
TT00695,U01233,CR00041,2025-01-17,53.86,Credit Card,TC00040,True
TT00696,U01235,CR00021,2025-01-09,0.0,PayPal,TC00040,False
TT00697,U01235,CR00055,2025-10-09,57.32,PayPal,TC00040,True
TT00698,U01235,CR00001,2025-01-20,472.28,Credit Card,TC00040,True
TT00699,U01237,CR00053,2025-08-03,0.0,PayPal,TC00042,False
TT00700,U01237,CR00006,2025-09-26,276.37,PayPal,TC00042,True
TT00701,U01237,CR00041,2025-02-20,53.86,PayPal,TC00042,True
TT00702,U01237,CR00001,2025-11-18,472.28,PayPal,TC00042,True
TT00703,U01237,CR00025,2025-11-01,299.57,Credit Card,TC00040,True
TT00704,U01239,CR00009,2025-04-24,0.0,PayPal,TC00042,False
TT00705,U01239,CR00058,2025-02-09,0.0,Bank Transfer,TC00040,False
TT00706,U01239,CR00029,2025-08-15,0.0,Bank Transfer,TC00042,False
TT00707,U01239,CR00015,2025-04-08,285.05,PayPal,TC00042,True
TT00708,U01244,CR00013,2025-05-01,0.0,PayPal,TC00042,False
